Id,SalePrice
1726,182465.0
1727,155470.0
1728,171790.0
1729,165989.0
1730,152109.0
1731,122158.0
1732,133562.0
1733,118909.0
1734,125138.0
1735,128507.0
1736,115295.0
1737,308764.0
1738,235881.0
1739,256567.0
1740,229746.0
1741,194731.0
1742,171685.0
1743,171354.0
1744,315507.0
1745,216991.0
1746,180713.0
1747,214669.0
1748,229984.0
1749,150972.0
1750,126761.0
1751,241721.0
1752,121769.0
1753,146157.0
1754,195509.0
1755,166424.0
1756,135306.0
1757,122018.0
1758,144984.0
1759,156198.0
1760,163570.0
1761,143300.0
1762,178341.0
1763,168813.0
1764,114992.0
1765,156577.0
1766,182661.0
1767,226199.0
1768,143921.0
1769,172706.0
1770,149021.0
1771,126152.0
1772,136055.0
1773,135143.0
1774,139548.0
1775,140551.0
1776,125055.0
1777,111924.0
1778,136520.0
1779,116400.0
1780,174286.0
1781,127329.0
1782,90110.0
1783,148115.0
1784,112758.0
1785,120121.0
1786,133946.0
1787,162515.0
1788,54689.0
1789,96770.0
1790,77694.0
1791,182223.0
1792,159368.0
1793,125222.0
1794,150042.0
1795,134975.0
1796,122609.0
1797,116417.0
1798,123775.0
1799,113353.0
1800,130982.0
1801,132299.0
1802,120717.0
1803,147935.0
1804,139082.0
1805,135194.0
1806,121902.0
1807,122481.0
1808,114960.0
1809,121770.0
1810,144267.0
1811,95215.0
1812,97142.0
1813,123235.0
1814,98158.0
1815,54190.0
1816,96682.0
1817,108198.0
1818,145143.0
1819,128532.0
1820,51058.0
1821,109334.0
1822,148844.0
1823,42313.0
1824,130923.0
1825,139860.0
1826,104518.0
1827,98873.0
1828,136515.0
1829,110523.0
1830,148404.0
1831,143387.0
1832,81466.0
1833,139213.0
1834,122281.0
1835,127427.0
1836,130966.0
1837,87671.0
1838,129419.0
1839,99430.0
1840,161259.0
1841,150158.0
1842,89316.0
1843,130862.0
1844,137664.0
1845,139430.0
1846,149990.0
1847,164532.0
1848,54677.0
1849,106671.0
1850,115399.0
1851,149259.0
1852,120741.0
1853,131385.0
1854,165537.0
1855,146142.0
1856,218858.0
1857,136833.0
1858,137966.0
1859,118617.0
1860,150196.0
1861,117518.0
1862,308705.0
1863,295022.0
1864,295717.0
1865,332748.0
1866,334245.0
1867,231355.0
1868,303658.0
1869,206727.0
1870,225831.0
1871,244632.0
1872,167289.0
1873,240335.0
1874,146340.0
1875,195387.0
1876,199693.0
1877,207216.0
1878,209458.0
1879,130830.0
1880,133876.0
1881,238715.0
1882,248235.0
1883,185518.0
1884,205469.0
1885,236655.0
1886,293857.0
1887,207557.0
1888,274817.0
1889,164676.0
1890,120179.0
1891,129375.0
1892,100932.0
1893,130817.0
1894,124413.0
1895,133241.0
1896,124838.0
1897,115837.0
1898,117025.0
1899,151532.0
1900,155340.0
1901,169439.0
1902,145794.0
1903,211881.0
1904,150727.0
1905,201971.0
1906,157295.0
1907,202438.0
1908,112087.0
1909,132276.0
1910,119209.0
1911,217635.0
1912,327193.0
1913,142545.0
1914,56506.0
1915,319932.0
1916,57065.0
1917,242843.0
1918,143518.0
1919,172744.0
1920,144573.0
1921,414613.0
1922,319010.0
1923,225552.0
1924,234086.0
1925,191105.0
1926,399115.0
1927,132902.0
1928,154905.0
1929,128891.0
1930,133849.0
1931,143699.0
1932,139231.0
1933,185709.0
1934,182991.0
1935,173103.0
1936,191770.0
1937,180030.0
1938,171207.0
1939,239327.0
1940,185434.0
1941,173222.0
1942,179586.0
1943,207384.0
1944,357489.0
1945,393241.0
1946,135774.0
1947,325211.0
1948,175084.0
1949,246184.0
1950,184919.0
1951,240823.0
1952,213855.0
1953,168022.0
1954,180614.0
1955,133325.0
1956,298852.0
1957,154238.0
1958,307245.0
1959,142700.0
1960,114731.0
1961,127042.0
1962,97905.0
1963,107590.0
1964,113327.0
1965,146569.0
1966,138070.0
1967,285277.0
1968,458154.0
1969,400415.0
1970,445046.0
1971,479343.0
1972,387067.0
1973,254715.0
1974,318456.0
1975,535175.0
1976,266879.0
1977,356080.0
1978,358761.0
1979,332963.0
1980,196292.0
1981,354980.0
1982,218977.0
1983,202620.0
1984,166183.0
1985,224341.0
1986,208192.0
1987,183452.0
1988,175431.0
1989,193385.0
1990,213075.0
1991,235935.0
1992,215567.0
1993,167595.0
1994,232477.0
1995,188037.0
1996,247059.0
1997,310629.0
1998,328264.0
1999,261637.0
2000,321890.0
2001,268857.0
2002,244082.0
2003,261080.0
2004,289547.0
2005,221810.0
2006,226102.0
2007,246990.0
2008,220617.0
2009,194632.0
2010,191093.0
2011,134493.0
2012,171969.0
2013,177354.0
2014,184433.0
2015,203916.0
2016,190898.0
2017,192512.0
2018,121697.0
2019,138170.0
2020,106468.0
2021,103516.0
2022,185165.0
2023,146476.0
2024,258550.0
2025,358681.0
2026,173529.0
2027,159285.0
2028,148200.0
2029,171706.0
2030,271428.0
2031,237271.0
2032,248433.0
2033,259175.0
2034,168494.0
2035,222151.0
2036,198590.0
2037,202408.0
2038,305693.0
2039,219365.0
2040,294668.0
2041,301965.0
2042,207905.0
2043,178937.0
2044,171723.0
2045,216287.0
2046,142172.0
2047,145237.0
2048,142055.0
2049,138240.0
2050,173819.0
2051,105807.0
2052,123457.0
2053,145525.0
2054,91340.0
2055,155976.0
2056,141865.0
2057,112453.0
2058,215697.0
2059,131822.0
2060,173032.0
2061,174011.0
2062,132045.0
2063,116145.0
2064,143850.0
2065,117610.0
2066,163835.0
2067,112012.0
2068,140749.0
2069,91066.0
2070,117789.0
2071,95238.0
2072,135280.0
2073,135317.0
2074,185696.0
2075,143288.0
2076,119957.0
2077,160021.0
2078,129654.0
2079,130275.0
2080,119612.0
2081,127630.0
2082,123435.0
2083,143105.0
2084,112512.0
2085,118701.0
2086,112527.0
2087,120034.0
2088,100576.0
2089,77284.0
2090,127807.0
2091,113482.0
2092,123379.0
2093,119608.0
2094,105745.0
2095,145519.0
2096,74999.0
2097,96312.0
2098,151633.0
2099,54780.0
2100,70044.0
2101,117331.0
2102,122849.0
2103,106082.0
2104,137129.0
2105,129550.0
2106,66644.0
2107,206700.0
2108,113928.0
2109,113150.0
2110,130954.0
2111,134135.0
2112,140675.0
2113,121807.0
2114,118101.0
2115,162001.0
2116,111702.0
2117,154349.0
2118,124112.0
2119,112989.0
2120,114044.0
2121,88458.0
2122,117528.0
2123,81336.0
2124,155523.0
2125,127143.0
2126,150158.0
2127,153681.0
2128,125579.0
2129,91422.0
2130,141566.0
2131,127954.0
2132,112808.0
2133,120041.0
2134,124065.0
2135,90567.0
2136,76542.0
2137,107553.0
2138,127432.0
2139,151382.0
2140,142662.0
2141,152123.0
2142,125146.0
2143,148387.0
2144,119295.0
2145,139549.0
2146,168256.0
2147,138472.0
2148,133867.0
2149,147129.0
2150,227439.0
2151,116615.0
2152,170862.0
2153,172137.0
2154,105411.0
2155,146525.0
2156,269514.0
2157,232070.0
2158,237507.0
2159,206219.0
2160,178231.0
2161,236496.0
2162,394204.0
2163,355001.0
2164,243852.0
2165,207177.0
2166,154196.0
2167,219750.0
2168,196445.0
2169,195165.0
2170,220378.0
2171,152878.0
2172,128828.0
2173,172968.0
2174,228298.0
2175,295791.0
2176,320651.0
2177,242222.0
2178,211364.0
2179,139865.0
2180,227354.0
2181,186741.0
2182,219567.0
2183,189675.0
2184,120141.0
2185,124193.0
2186,149793.0
2187,151501.0
2188,154175.0
2189,325043.0
2190,81558.0
2191,81547.0
2192,93790.0
2193,106263.0
2194,98467.0
2195,111037.0
2196,96666.0
2197,115934.0
2198,159604.0
2199,182144.0
2200,155386.0
2201,143507.0
2202,218715.0
2203,140421.0
2204,178667.0
2205,120802.0
2206,149217.0
2207,219406.0
2208,262711.0
2209,249525.0
2210,122256.0
2211,111624.0
2212,119221.0
2213,103540.0
2214,132446.0
2215,98681.0
2216,147906.0
2217,65719.0
2218,68144.0
2219,66500.0
2220,69047.0
2221,322501.0
2222,278494.0
2223,300681.0
2224,213041.0
2225,118501.0
2226,186692.0
2227,194163.0
2228,265636.0
2229,253310.0
2230,156018.0
2231,214677.0
2232,177864.0
2233,173339.0
2234,235751.0
2235,218583.0
2236,267008.0
2237,343603.0
2238,200841.0
2239,106474.0
2240,155809.0
2241,160243.0
2242,122035.0
2243,125076.0
2244,106278.0
2245,103708.0
2246,137059.0
2247,112764.0
2248,127905.0
2249,124231.0
2250,133674.0
2251,98101.0
2252,176998.0
2253,154490.0
2254,175335.0
2255,187648.0
2256,176256.0
2257,211085.0
2258,159607.0
2259,179022.0
2260,159097.0
2261,188128.0
2262,206129.0
2263,376450.0
2264,521291.0
2265,171723.0
2266,308417.0
2267,391391.0
2268,419978.0
2269,149037.0
2270,192714.0
2271,214135.0
2272,192975.0
2273,164690.0
2274,182888.0
2275,170586.0
2276,193982.0
2277,182965.0
2278,146924.0
2279,131150.0
2280,115028.0
2281,167983.0
2282,185105.0
2283,107041.0
2284,111747.0
2285,143527.0
2286,123272.0
2287,360149.0
2288,276447.0
2289,390158.0
2290,492805.0
2291,325825.0
2292,453398.0
2293,509149.0
2294,417464.0
2295,505781.0
2296,299287.0
2297,327157.0
2298,330837.0
2299,374502.0
2300,336885.0
2301,292363.0
2302,245135.0
2303,234721.0
2304,245267.0
2305,190623.0
2306,184430.0
2307,191681.0
2308,223661.0
2309,276149.0
2310,206791.0
2311,196619.0
2312,173060.0
2313,173087.0
2314,169421.0
2315,177090.0
2316,191361.0
2317,187379.0
2318,179066.0
2319,180889.0
2320,184819.0
2321,233432.0
2322,176692.0
2323,185809.0
2324,177070.0
2325,215794.0
2326,171863.0
2327,207402.0
2328,226281.0
2329,190219.0
2330,183613.0
2331,351065.0
2332,407967.0
2333,320224.0
2334,250966.0
2335,268001.0
2336,323258.0
2337,208711.0
2338,276148.0
2339,226400.0
2340,415046.0
2341,228939.0
2342,233681.0
2343,230002.0
2344,223024.0
2345,236633.0
2346,212029.0
2347,199534.0
2348,238731.0
2349,177421.0
2350,305259.0
2351,258092.0
2352,253345.0
2353,251444.0
2354,141006.0
2355,139763.0
2356,151449.0
2357,189907.0
2358,192894.0
2359,133300.0
2360,118459.0
2361,145819.0
2362,274962.0
2363,138079.0
2364,152613.0
2365,218227.0
2366,192927.0
2367,221293.0
2368,221303.0
2369,220714.0
2370,170952.0
2371,166066.0
2372,198474.0
2373,285452.0
2374,325602.0
2375,253132.0
2376,284109.0
2377,344232.0
2378,142837.0
2379,203945.0
2380,144881.0
2381,170380.0
2382,203704.0
2383,205364.0
2384,249012.0
2385,162171.0
2386,133516.0
2387,136491.0
2388,96431.0
2389,121180.0
2390,145471.0
2391,146136.0
2392,116000.0
2393,169552.0
2394,144158.0
2395,207750.0
2396,144800.0
2397,213250.0
2398,130326.0
2399,58929.0
2400,64291.0
2401,123393.0
2402,136555.0
2403,141067.0
2404,148252.0
2405,161242.0
2406,143153.0
2407,124625.0
2408,144292.0
2409,119731.0
2410,162053.0
2411,117168.0
2412,156316.0
2413,130695.0
2414,151697.0
2415,131682.0
2416,125935.0
2417,133189.0
2418,132705.0
2419,127337.0
2420,122533.0
2421,144925.0
2422,109407.0
2423,116424.0
2424,146225.0
2425,205998.0
2426,129797.0
2427,133375.0
2428,180871.0
2429,113287.0
2430,134537.0
2431,109014.0
2432,145695.0
2433,150401.0
2434,143230.0
2435,152123.0
2436,107583.0
2437,110875.0
2438,126823.0
2439,101900.0
2440,123493.0
2441,91692.0
2442,95758.0
2443,121195.0
2444,126612.0
2445,85900.0
2446,135261.0
2447,180739.0
2448,131659.0
2449,113125.0
2450,146571.0
2451,126130.0
2452,197306.0
2453,91183.0
2454,118021.0
2455,120789.0
2456,135560.0
2457,133764.0
2458,128071.0
2459,113305.0
2460,135830.0
2461,123279.0
2462,138165.0
2463,122279.0
2464,182275.0
2465,148022.0
2466,117752.0
2467,132577.0
2468,80526.0
2469,76033.0
2470,186221.0
2471,208774.0
2472,157226.0
2473,118289.0
2474,72898.0
2475,226053.0
2476,119047.0
2477,127425.0
2478,149748.0
2479,103332.0
2480,158741.0
2481,123189.0
2482,129166.0
2483,115824.0
2484,126815.0
2485,128669.0
2486,156616.0
2487,169933.0
2488,163137.0
2489,153139.0
2490,150633.0
2491,93642.0
2492,190534.0
2493,143204.0
2494,143647.0
2495,89475.0
2496,234967.0
2497,150730.0
2498,114421.0
2499,87906.0
2500,128332.0
2501,135670.0
2502,149159.0
2503,96880.0
2504,193011.0
2505,221710.0
2506,255237.0
2507,293943.0
2508,255586.0
2509,214415.0
2510,215405.0
2511,173466.0
2512,209566.0
2513,219430.0
2514,254412.0
2515,153012.0
2516,173734.0
2517,146108.0
2518,152928.0
2519,231472.0
2520,215281.0
2521,187239.0
2522,223036.0
2523,123496.0
2524,135675.0
2525,147934.0
2526,136898.0
2527,115182.0
2528,128267.0
2529,137131.0
2530,126465.0
2531,257619.0
2532,223869.0
2533,196242.0
2534,229805.0
2535,306440.0
2536,228064.0
2537,233406.0
2538,181423.0
2539,187114.0
2540,179865.0
2541,179004.0
2542,165750.0
2543,123000.0
2544,122967.0
2545,131180.0
2546,125727.0
2547,139718.0
2548,153618.0
2549,159457.0
2550,888075.0
2551,140217.0
2552,133398.0
2553,75115.0
2554,97108.0
2555,119936.0
2556,106909.0
2557,112893.0
2558,161718.0
2559,135408.0
2560,151785.0
2561,144329.0
2562,144428.0
2563,154156.0
2564,210632.0
2565,138620.0
2566,155644.0
2567,135451.0
2568,207231.0
2569,221926.0
2570,117978.0
2571,186159.0
2572,146033.0
2573,221264.0
2574,273567.0
2575,129835.0
2576,120084.0
2577,147999.0
2578,85231.0
2579,61995.0
2580,96939.0
2581,102547.0
2582,106045.0
2583,280301.0
2584,174524.0
2585,183462.0
2586,222082.0
2587,197745.0
2588,146576.0
2589,149672.0
2590,205977.0
2591,220090.0
2592,213697.0
2593,250504.0
2594,177960.0
2595,199344.0
2596,297921.0
2597,185352.0
2598,287067.0
2599,328012.0
2600,155457.0
2601,148357.0
2602,81934.0
2603,92953.0
2604,87344.0
2605,76833.0
2606,145760.0
2607,213286.0
2608,197488.0
2609,170190.0
2610,110160.0
2611,119336.0
2612,156054.0
2613,130366.0
2614,129789.0
2615,150543.0
2616,146354.0
2617,182148.0
2618,193759.0
2619,200685.0
2620,190245.0
2621,174651.0
2622,183262.0
2623,242854.0
2624,313724.0
2625,295955.0
2626,174791.0
2627,169050.0
2628,509343.0
2629,521914.0
2630,370177.0
2631,506747.0
2632,433616.0
2633,320623.0
2634,416872.0
2635,157968.0
2636,179520.0
2637,177446.0
2638,262562.0
2639,183333.0
2640,155089.0
2641,110576.0
2642,187101.0
2643,101949.0
2644,119205.0
2645,108017.0
2646,95592.0
2647,106551.0
2648,147608.0
2649,150903.0
2650,141003.0
2651,141087.0
2652,409935.0
2653,247128.0
2654,249730.0
2655,405682.0
2656,312113.0
2657,352956.0
2658,301669.0
2659,295912.0
2660,357654.0
2661,363252.0
2662,365017.0
2663,279634.0
2664,267128.0
2665,329902.0
2666,280047.0
2667,166238.0
2668,174843.0
2669,179767.0
2670,275643.0
2671,182112.0
2672,193482.0
2673,202892.0
2674,193750.0
2675,170391.0
2676,189778.0
2677,198427.0
2678,254887.0
2679,269422.0
2680,276692.0
2681,407493.0
2682,315327.0
2683,579985.0
2684,318074.0
2685,327377.0
2686,255690.0
2687,331668.0
2688,210724.0
2689,201945.0
2690,488025.0
2691,188145.0
2692,133349.0
2693,197442.0
2694,131541.0
2695,192968.0
2696,184019.0
2697,191335.0
2698,196912.0
2699,173139.0
2700,153614.0
2701,148157.0
2702,110771.0
2703,117783.0
2704,138473.0
2705,119474.0
2706,113610.0
2707,123168.0
2708,133267.0
2709,105427.0
2710,129466.0
2711,294214.0
2712,396428.0
2713,171292.0
2714,150949.0
2715,170698.0
2716,141193.0
2717,193022.0
2718,224292.0
2719,157226.0
2720,172591.0
2721,134017.0
2722,159990.0
2723,139000.0
2724,128823.0
2725,130888.0
2726,150418.0
2727,175068.0
2728,175198.0
2729,150515.0
2730,145071.0
2731,130274.0
2732,133753.0
2733,161358.0
2734,150216.0
2735,136773.0
2736,143462.0
2737,122436.0
2738,134609.0
2739,157160.0
2740,138808.0
2741,146269.0
2742,154132.0
2743,152537.0
2744,161129.0
2745,139459.0
2746,136494.0
2747,142919.0
2748,123737.0
2749,131515.0
2750,133430.0
2751,138177.0
2752,179645.0
2753,151351.0
2754,233767.0
2755,131414.0
2756,95759.0
2757,65139.0
2758,84679.0
2759,163935.0
2760,120137.0
2761,147043.0
2762,144349.0
2763,178179.0
2764,142229.0
2765,287496.0
2766,126673.0
2767,91069.0
2768,128277.0
2769,132718.0
2770,137529.0
2771,109593.0
2772,109364.0
2773,165324.0
2774,144370.0
2775,111865.0
2776,134666.0
2777,144653.0
2778,108568.0
2779,116485.0
2780,93694.0
2781,100637.0
2782,98018.0
2783,100703.0
2784,122480.0
2785,134401.0
2786,65675.0
2787,123029.0
2788,78067.0
2789,169317.0
2790,97457.0
2791,113104.0
2792,53319.0
2793,160405.0
2794,95473.0
2795,119201.0
2796,103914.0
2797,199290.0
2798,106280.0
2799,118690.0
2800,62735.0
2801,109245.0
2802,130201.0
2803,165286.0
2804,130508.0
2805,97905.0
2806,84529.0
2807,162382.0
2808,151631.0
2809,136089.0
2810,127762.0
2811,160995.0
2812,161421.0
2813,151797.0
2814,152113.0
2815,99948.0
2816,237110.0
2817,161264.0
2818,131137.0
2819,165068.0
2820,139472.0
2821,111230.0
2822,202191.0
2823,369369.0
2824,185864.0
2825,149058.0
2826,130684.0
2827,133754.0
2828,217988.0
2829,214104.0
2830,229127.0
2831,172191.0
2832,254809.0
2833,296686.0
2834,218883.0
2835,217433.0
2836,193636.0
2837,158292.0
2838,147050.0
2839,173560.0
2840,205798.0
2841,204578.0
2842,229382.0
2843,152617.0
2844,167811.0
2845,125204.0
2846,214240.0
2847,207980.0
2848,216271.0
2849,199195.0
2850,275621.0
2851,215395.0
2852,231995.0
2853,235414.0
2854,140413.0
2855,201168.0
2856,202498.0
2857,187346.0
2858,203485.0
2859,121357.0
2860,128612.0
2861,121342.0
2862,193543.0
2863,129996.0
2864,253394.0
2865,141143.0
2866,138265.0
2867,101760.0
2868,94605.0
2869,105973.0
2870,123817.0
2871,84134.0
2872,52591.0
2873,100886.0
2874,139811.0
2875,115826.0
2876,168377.0
2877,144178.0
2878,170758.0
2879,137112.0
2880,100005.0
2881,148443.0
2882,174494.0
2883,200054.0
2884,193744.0
2885,187962.0
2886,233073.0
2887,93227.0
2888,138756.0
2889,55619.0
2890,82451.0
2891,138341.0
2892,44516.0
2893,73486.0
2894,52760.0
2895,332695.0
2896,281431.0
2897,203385.0
2898,147570.0
2899,206822.0
2900,163926.0
2901,205755.0
2902,183846.0
2903,324726.0
2904,348075.0
2905,84763.0
2906,199702.0
2907,111568.0
2908,133373.0
2909,144696.0
2910,80922.0
2911,82365.0
2912,147049.0
2913,83301.0
2914,75101.0
2915,82174.0
2916,81932.0
2917,166155.0
2918,115622.0
2919,219532.0
